scenario_id,replacement_scope,destination_definition,facility_record_count,facility_weight_rule,source_version,beta_per_min,walking_speed_mps,dong_name,demand_index,ri_mean,cag,bus_inefficiency_raw,facility_dispersion_mean_m,dss_raw,dss_01,rank_global,rank_eligible,top8_eligible,baseline_ri_mean,baseline_cag,baseline_facility_dispersion_mean_m,baseline_dss_raw,baseline_rank_global,baseline_rank_eligible,baseline_top8_eligible,ri_change_vs_baseline,cag_change_vs_baseline,facility_dispersion_change_m,rank_global_change
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,송포동,-0.766508190098463,3.469587304316442,0.0656085006590319,0.0002085057184501,1437.3604284129906,0.5516769125789557,0.6020022615964905,9,8,True,3.469587304316442,0.0656085006590319,1437.3604284129906,0.5516769125789557,9,8,True,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,덕이동,-0.6918638913173559,10.283391754915804,-0.1104724695296885,5.147460066329769e-05,496.31253754331885,-0.2261651864805044,0.3719726076905775,30,28,False,10.283391754915804,-0.1104724695296885,496.31253754331885,-0.2261651864805044,30,28,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,가좌동,-0.6775723485155032,0.9353055844131872,0.2741659228557271,0.0003740847374566,2160.780363381229,1.3111542095737996,0.826600930128788,2,1,True,0.9353055844131872,0.2741659228557271,2160.780363381229,1.3111542095737996,2,1,True,0.0,0.0,0.0,0
partial_senior_centers,partial_facility_term_only,경로당 공개 좌표 대리층,585,각 레코드 동일가중; 최근거리만 사용,2025-06-30 공개좌표 585건,0.1,0.8,주교동,0.0373062907032981,11.16134824352095,0.7489773417793479,0.0002633798090061,521.1344814300887,1.0560322528862318,0.7411642855012868,4,3,True,11.16134824352095,0.7489773417793479,801.3816390718099,0.9721090649827719,5,4,True,0.0,0.0,-280.2471576417212,-1
partial_senior_centers,partial_facility_term_only,경로당 공개 좌표 대리층,585,각 레코드 동일가중; 최근거리만 사용,2025-06-30 공개좌표 585건,0.1,0.8,원신동,-0.5975421223625897,4.3702956881167205,0.237380496391152,0.0001330932520967,566.3917471682756,0.41959122282718175,0.5516925270772094,11,10,False,4.3702956881167205,0.237380496391152,1186.982844118443,0.40935073469645483,11,10,False,0.0,0.0,-620.5910969501673,0
partial_senior_centers,partial_facility_term_only,경로당 공개 좌표 대리층,585,각 레코드 동일가중; 최근거리만 사용,2025-06-30 공개좌표 585건,0.1,0.8,흥도동,-0.9270607543001314,8.179865439321938,-0.3162033413448106,0.0001156461146152,477.26895749944765,-0.07006284959707587,0.40591999868895184,23,22,False,8.179865439321938,-0.3162033413448106,859.7734545792188,-0.10284326632186505,24,23,False,0.0,0.0,-382.5044970797711,-1
partial_senior_centers,partial_facility_term_only,경로당 공개 좌표 대리층,585,각 레코드 동일가중; 최근거리만 사용,2025-06-30 공개좌표 585건,0.1,0.8,성사1동,0.3010965635006501,21.617158395816187,0.6617518921402419,2.031490211182485e-05,364.6177493917908,0.2676004376084719,0.5064440908835633,14,13,False,21.617158395816187,0.6617518921402419,523.7998073037636,0.22834339977689266,16,15,False,0.0,0.0,-159.18205791197278,-2
partial_senior_centers,partial_facility_term_only,경로당 공개 좌표 대리층,585,각 레코드 동일가중; 최근거리만 사용,2025-06-30 공개좌표 585건,0.1,0.8,성사2동,0.8457553469012984,27.15650752537194,1.1119372687890825,1.7230993038091426e-05,304.10855318130257,0.5179066725534772,0.5809615406387122,10,9,False,27.15650752537194,1.1119372687890825,413.428634514588,0.495050130191262,10,9,False,0.0,0.0,-109.32008133328543,0
partial_senior_centers,partial_facility_term_only,경로당 공개 좌표 대리층,585,각 레코드 동일가중; 최근거리만 사용,2025-06-30 공개좌표 585건,0.1,0.8,효자동,-1.1882440726489265,1.6608646599432235,-0.3803880881701609,0.0002888832579403,1435.299861792474,1.0734030324000505,0.7463356556427982,3,2,True,1.6608646599432235,-0.3803880881701609,4152.763786508891,1.2192832926591888,3,2,True,0.0,0.0,-2717.463924716417,0
partial_senior_centers,partial_facility_term_only,경로당 공개 좌표 대리층,585,각 레코드 동일가중; 최근거리만 사용,2025-06-30 공개좌표 585건,0.1,0.8,삼송1동,-0.9119782760816036,9.489139859652225,-0.3491306880077152,5.353799579996714e-05,518.9169049466993,-0.2143851090405555,0.3629545219440681,28,26,False,9.489139859652225,-0.3491306880077152,724.2217901819029,-0.3184436573245626,33,31,False,0.0,0.0,-205.30488523520353,-5
